Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate","Ratings"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4839/RT-Series-Chip-Resistor.jpg","13-RT0402FRE071K21LTR-ND,13-RT0402FRE071K21LCT-ND,13-RT0402FRE071K21LDKR-ND","RT0402FRE071K21L","YAGEO","YAGEO","RES SMD 1.21K OHM 1% 1/16W 0402","15,140","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RT","Active","1.21 kOhms","±1%","0.063W, 1/16W","Thin Film","-","±50ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.014"" (0.35mm)","2","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","311-1.21KLRTR-ND,311-1.21KLRCT-ND,311-1.21KLRDKR-ND","RC0402FR-071K21L","YAGEO","YAGEO","RES 1.21K OHM 1% 1/16W 0402","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.21 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2596/ProdSelectGuide 2014_Final.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-(1005-metric).jpg","311-1.21KLTR-ND,311-1.21KLCT-ND,311-1.21KLDKR-ND","9C04021A1211FLHF3","YAGEO","YAGEO","RES SMD 1.21K OHM 1% 1/16W 0402","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","9C","Obsolete","1.21 kOhms","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","311-1.24KLRTR-ND,311-1.24KLRCT-ND,311-1.24KLRDKR-ND","RC0402FR-071K24L","YAGEO","YAGEO","RES 1.24K OHM 1% 1/16W 0402","518,101","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.24 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","YAG5269TR-ND,YAG5269CT-ND,YAG5269DKR-ND","AC0402FR-071K24L","YAGEO","YAGEO","RES SMD 1.24K OHM 1% 1/16W 0402","55,818","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1.24 kOhms","±1%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","AEC-Q200"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0402FR-131K24LTR-ND,13-RC0402FR-131K24LCT-ND,13-RC0402FR-131K24LDKR-ND","RC0402FR-131K24L","YAGEO","YAGEO","RES 1.24K OHM 1% 1/16W 0402","100,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.24 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","311-1.27KLRTR-ND,311-1.27KLRCT-ND,311-1.27KLRDKR-ND","RC0402FR-071K27L","YAGEO","YAGEO","RES 1.27K OHM 1% 1/16W 0402","49,692","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.27 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC0402FR-071K27LTR-ND,13-AC0402FR-071K27LCT-ND,13-AC0402FR-071K27LDKR-ND","AC0402FR-071K27L","YAGEO","YAGEO","RES SMD 1.27K OHM 1% 1/16W 0402","9,716","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1.27 kOhms","±1%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","AEC-Q200"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4839/RT-Series-Chip-Resistor.jpg","13-RT0402FRE071K27LTR-ND,13-RT0402FRE071K27LCT-ND,13-RT0402FRE071K27LDKR-ND","RT0402FRE071K27L","YAGEO","YAGEO","RES SMD 1.27K OHM 1% 1/16W 0402","10,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RT","Active","1.27 kOhms","±1%","0.063W, 1/16W","Thin Film","-","±50ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.014"" (0.35mm)","2","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","YAG3036TR-ND,YAG3036CT-ND,YAG3036DKR-ND","RC0402FR-071K3L","YAGEO","YAGEO","RES 1.3K OHM 1% 1/16W 0402","134,020","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.3 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4839/RT-Series-Chip-Resistor.jpg","13-RT0402FRE071K3LTR-ND,13-RT0402FRE071K3LCT-ND,13-RT0402FRE071K3LDKR-ND","RT0402FRE071K3L","YAGEO","YAGEO","RES SMD 1.3K OHM 1% 1/16W 0402","14,824","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RT","Active","1.3 kOhms","±1%","0.063W, 1/16W","Thin Film","-","±50ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.014"" (0.35mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC0402FR-071K3LTR-ND,13-AC0402FR-071K3LCT-ND,13-AC0402FR-071K3LDKR-ND","AC0402FR-071K3L","YAGEO","YAGEO","RES SMD 1.3K OHM 1% 1/16W 0402","6,467","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1.3 kOhms","±1%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","AEC-Q200"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0402FR-131K3LTR-ND,13-RC0402FR-131K3LCT-ND,13-RC0402FR-131K3LDKR-ND","RC0402FR-131K3L","YAGEO","YAGEO","RES 1.3K OHM 1% 1/16W 0402","349,914","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.3 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-af_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","13-AF0402FR-071K3LTR-ND,13-AF0402FR-071K3LCT-ND,13-AF0402FR-071K3LDKR-ND","AF0402FR-071K3L","YAGEO","YAGEO","RES SMD 1.3K OHM 1% 1/16W 0402","19,790","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AF","Active","1.3 kOhms","±1%","0.063W, 1/16W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","AEC-Q200"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","311-1.33KLRTR-ND,311-1.33KLRCT-ND,311-1.33KLRDKR-ND","RC0402FR-071K33L","YAGEO","YAGEO","RES 1.33K OHM 1% 1/16W 0402","414,343","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.33 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4839/RT-Series-Chip-Resistor.jpg","13-RT0402FRE071K33LTR-ND,13-RT0402FRE071K33LCT-ND,13-RT0402FRE071K33LDKR-ND","RT0402FRE071K33L","YAGEO","YAGEO","RES SMD 1.33K OHM 1% 1/16W 0402","15,578","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RT","Active","1.33 kOhms","±1%","0.063W, 1/16W","Thin Film","-","±50ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.014"" (0.35mm)","2","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0402FR-131K33LTR-ND,13-RC0402FR-131K33LCT-ND,13-RC0402FR-131K33LDKR-ND","RC0402FR-131K33L","YAGEO","YAGEO","RES 1.33K OHM 1% 1/16W 0402","99,900","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.33 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC0402FR-071K33LTR-ND,13-AC0402FR-071K33LCT-ND,13-AC0402FR-071K33LDKR-ND","AC0402FR-071K33L","YAGEO","YAGEO","RES SMD 1.33K OHM 1% 1/16W 0402","20,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1.33 kOhms","±1%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","AEC-Q200"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","YAG3035TR-ND,YAG3035CT-ND,YAG3035DKR-ND","RC0402FR-071K37L","YAGEO","YAGEO","RES 1.37K OHM 1% 1/16W 0402","74,734","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.37 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC0402FR-071K37LTR-ND,13-AC0402FR-071K37LCT-ND,13-AC0402FR-071K37LDKR-ND","AC0402FR-071K37L","YAGEO","YAGEO","RES SMD 1.37K OHM 1% 1/16W 0402","33,935","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1.37 kOhms","±1%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","AEC-Q200"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/13_0201-RMCF-Series.jpg","13-RC0402FR-071K37PTR-ND,13-RC0402FR-071K37PCT-ND,13-RC0402FR-071K37PDKR-ND","RC0402FR-071K37P","YAGEO","YAGEO","RES 1.37K OHM 1% 1/16W 0402","27,170","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_P","Active","1.37 kOhms","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","7C1 RoHS w/out Exemption (100% Pb-Free)"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0402FR-131K37LTR-ND,13-RC0402FR-131K37LCT-ND,13-RC0402FR-131K37LDKR-ND","RC0402FR-131K37L","YAGEO","YAGEO","RES 1.37K OHM 1% 1/16W 0402","100,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.37 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","YAG3039TR-ND,YAG3039CT-ND,YAG3039DKR-ND","RC0402FR-071K4L","YAGEO","YAGEO","RES 1.4K OHM 1% 1/16W 0402","510,144","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.4 kOhms","±1%","0.063W, 1/16W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0402FR-071K4PTR-ND,13-RC0402FR-071K4PCT-ND,13-RC0402FR-071K4PDKR-ND","RC0402FR-071K4P","YAGEO","YAGEO","RES 1.4K OHM 1% 1/16W 0402","19,950","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_P","Active","1.4 kOhms","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","7C1 RoHS w/out Exemption (100% Pb-Free)"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC0402FR-071K4LTR-ND,13-AC0402FR-071K4LCT-ND,13-AC0402FR-071K4LDKR-ND","AC0402FR-071K4L","YAGEO","YAGEO","RES SMD 1.4K OHM 1% 1/16W 0402","17,350","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1.4 kOhms","±1%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","AEC-Q200"
